tweet_id,created_at,tweets,location,retweets,favorites,Hashtags,processed_tweet,tweet_sentiment
1580938255654039552,2022-10-14 15:07:07,"Glad to be here at @DataFestAfrica #DataFestAfrica22 
#DFA22 https://t.co/TRiC4QHuNd",Unknown,0,6,#datafestafrica22 #dfa22,glad,positive
1580936381789970433,2022-10-14 14:59:40,"You don't need a PhD to do research.
Thank you Sharon Ibejih and @datafestafrica.
@Yinkaoke and @TheDataEngrDuke hope you had time for lunch?

#DataFestAfrica22
#DFA22",Port Harcourt,0,8,#datafestafrica22 #dfa22,dont need phd research thank sharon ibejih hope time lunch,neutral
1580933733867171840,2022-10-14 14:49:09,"Awesome session ongoing @DataFestAfrica by @sharonibejih. Awesome insights being shared.🔥

1. Be part of a research community
2. Follow ML researchers
3. Use papers with code and similar
4. Make friends in the space. https://t.co/e61Ul3jjD3",No location,15,63,,awesome session ongoing awesome insights shared part research community follow researchers use papers code similar make friends space,positive
1580930023112212480,2022-10-14 14:34:24,You are really missing if you aren't at @DataFestAfrica. Met the wonderful and inspiring @TheOyinbooke. A very down to earth teacher. Looking forward to the live sessions for the #30daysofdatascience https://t.co/kmsGFaw3Gz,Lagos,4,35,#30daysofdatascience,really missing arent met wonderful inspiring earth teacher looking forward live sessions daysofdatascience,positive
1580923700060487681,2022-10-14 14:09:16,A data driven culture is one that utilises data to enhance their team's instinct and NOT replace them ~ @DataFestAfrica,Gods Green Earth ,0,1,,driven culture utilises enhance teams instinct replace,neutral
1580921104364732416,2022-10-14 13:58:58,"About to speak on the topic 'Beyond Cutting Edge Analytics: Changing the culture of data-driven decision-making' at @DataFestAfrica
#DFA22 #DataFestAfrica 22",Lagos,0,3,#dfa22 #datafestafrica,speak topic beyond cutting edge analytics changing culture datadriven decisionmaking,negative
1580920924983164929,2022-10-14 13:58:15,"I'm so glad I got to attend DataFestAfrica22🤭💃
#datafestafrica22
#DFA22
@DataFestAfrica @Abioye_bolu1501 @TheOyinbooke https://t.co/sv8SlQDcJK",Lagos Nigeria,3,119,#datafestafrica22 #dfa22,glad got attend bolu01,positive
1580917058484568064,2022-10-14 13:42:53,"✨ We’re excited to be partnering with our friends @DataFestAfrica to bring you #DataFestAfrica22, holding today and tomorrow in Lagos, Nigeria 🚀 

If you’re at the event, check out the @paystack booth. You just might leave with some swag 💙 https://t.co/FQOswXmReF",No location,2,9,#datafestafrica22,excited partnering friends bring holding tomorrow nigeria youre event check booth might leave swag,positive
1580917020362649600,2022-10-14 13:42:44,"I was at Oscafest early this year....Mehn  the organisers of @DataFestAfrica they are wonderful, the organisation is top notch....",No location,0,0,,oscafest early yearmehn organisers wonderful organisation top notch,positive
1580915990367391745,2022-10-14 13:38:38,How wan I take connect with this my shyness😩 #datafestafrica,Lagos Nigeria,2,8,#datafestafrica,wan take connect shyness,negative
1580915602302337027,2022-10-14 13:37:06,"Technical skills are common, Domain skills are not 👌👌👌
#datafestafrica",No location,0,2,#datafestafrica,technical skills common domain skills,negative
1580910757729878016,2022-10-14 13:17:51,#datafestafrica we outside https://t.co/YYFmXKSHyO,No location,3,10,#datafestafrica,outside,neutral
1580909675125489664,2022-10-14 13:13:33,Live at @DataFestAfrica https://t.co/6WXyLaRjZi,No location,2,8,,live,positive
1580909575011586048,2022-10-14 13:13:09,"Containerization of Machine Learning Application by @AbozeBrain 

#DFA22 

Learning about @Docker at @DataFestAfrica https://t.co/vpgr9MNcjm",Lagos,1,3,#dfa22,containerization application,neutral
1580909529570902016,2022-10-14 13:12:58,"If I don't gist you about the party jollof at @datafestafrica, you will think we didn't have a festival. The food is very very tasty. Garnised with fried plantain.

@Yinkaoke 
@TheDataEngrDuke 

#DataFestAfrica22
#DFA22 https://t.co/VuySydGj7U",Port Harcourt,1,24,#datafestafrica22 #dfa22,dont gist party jollof think didnt festival food tasty garnised fried plantain,neutral
1580909307604119553,2022-10-14 13:12:05,"Contanerization of MLops workshop #datafestafrica #datafestafrica22 
@DataFestAfrica 
By @AbozeBrain 
Sample dataset Bank customer churn dataset in haggle. https://t.co/6Vy4ml2sd4",Lagos,0,4,#datafestafrica #datafestafrica22,contanerization mlops workshop sample dataset bank customer churn dataset haggle,neutral
1580909181766225922,2022-10-14 13:11:35,"I was present.

#datafestafrica 
#DFA22 #Tableau https://t.co/wDEbl5lIXA https://t.co/k9YhbP8gZr",NGLOS,2,1,#datafestafrica #dfa22 #tableau,present,neutral
1580909078867771395,2022-10-14 13:11:10,"A session on Data Analysis and Visualisation with Tableau going on @DataFestAfrica
#DataFestAfrica22 https://t.co/GS8L7FFQlF",Nigeria,1,3,#datafestafrica22,session analysis visualisation going,neutral
1580908630618279936,2022-10-14 13:09:24,"The community is full of love. 

Happy birthday to @FrankFelixAI .

#DataFestAfrica22
#DFA22 https://t.co/qFFjv6EyuZ",Port Harcourt,0,6,#datafestafrica22 #dfa22,community full love happy birthday,positive
1580908525005418497,2022-10-14 13:08:58,"Imagine a career path without materials to learn from...?
Still wondering why you should pick Technical Writing for the Data ecosystem 🤔

Join me as I host the only session in Technical Writing at this event https://t.co/Y5oi2zRUgh",Earth ,0,3,,imagine career path without materials learn still wondering pick technical writing ecosystem join host session technical writing event,neutral
1580908181894533121,2022-10-14 13:07:37,"#datafestafrica #datafestafrica22 
Currently in the Contanerization of ML operations workshop at the Luanda hall unilag using #docker and #Vscode,#Python 
@DataFestAfrica 
By @AbozeBrain",Lagos,1,3,#datafestafrica #datafestafrica22 #docker #vscode #python,currently contanerization operations workshop luanda using docker vscodepython,neutral
1580907781334667265,2022-10-14 13:06:01,"Data visualisation  with @AbbyViz 

@DataFestAfrica @DavidAbu_ @TheOyinbooke #DFA22 #DataFestAfrica22 https://t.co/IWRh3VvIv8",Lagos,1,2,#dfa22 #datafestafrica22,visualisation,neutral
1580907236402270211,2022-10-14 13:03:51,Live at #datafestafrica. Meeting @sharonibejih for the first time!! https://t.co/eaybfn6ijj,No location,5,38,#datafestafrica,live meeting first time,positive
1580906460263112710,2022-10-14 13:00:46,"Workshop session @DataFestAfrica 

I’ve a soft spot for PowerBi 🥺

Importance of Tooltips, Bookmarks and selection pane… Key point: Concise visuals with more storytelling @_teevoc https://t.co/QtuRJKMZFa",No location,1,19,,workshop session soft spot powerbi importance tooltips bookmarks selection pane key point concise visuals storytelling teevoc,positive
1580905720584683521,2022-10-14 12:57:50,"Join our Founder/Lead Mentor, @bayoadekanmbi, who is the keynote speaker at the #DataFestAfrica22.

Title: Building the African Data Ecosystem

Date: 15th Oct. 2022

Time: 9:05 am (GMT + 1)

Venue: University of Lagos

Do not miss it.
 
More details: https://t.co/tEuxMX5kcZ https://t.co/oCluRINI28",Nigeria,8,22,#datafestafrica22,join founderlead mentor keynote speaker title building african ecosystem date th oct time 905 gmt 1 venue details,neutral
1580905123294814208,2022-10-14 12:55:27,"2nd workshop sessions on going in the different  halls, check the schedule  to know which one to join.

#DFA22 #datafestafrica @DataFestAfrica",Lagos,0,2,#dfa22 #datafestafrica,nd workshop sessions going different halls check schedule know join,neutral
1580904900682055680,2022-10-14 12:54:34,"Curiosity is everything however, it's vital to know that consistency is important and that will help you to position yourself for opportunities. 
#datafestafrica #unilag #DataVisualization #data https://t.co/qcvnWRoCsE",Lagos Nigeria,0,6,#datafestafrica #unilag #datavisualization #data,curiosity everything however vital know consistency important help position opportunities datavisualization,positive
1580904835591057408,2022-10-14 12:54:19,"With Microsoft Purview, a growing data landscape can be managed. It also enables unified data governance and increase s data agility @DataFestAfrica , @thedataduke , @Yinkaoke ,#DataFestAfrica2022",Ile Ife Nigeria,0,1,#datafestafrica2022,microsoft purview growing landscape managed also enables unified governance increase agility,neutral
1580903355098202115,2022-10-14 12:48:26,"What you don't pay attention to, you don't see. 

Apply to all Spheres of life

#datafestafrica @DataFestAfrica",No location,0,0,#datafestafrica,dont pay attention dont see apply spheres life,neutral
1580902355112861696,2022-10-14 12:44:27,"Thank you so much @DataFestAfrica☺️

I love this Data community 🥰

#DataFestAfrica22 #DFA22 https://t.co/ES5EQKgzBz",Lagos Nigeria,2,39,#datafestafrica22 #dfa22,thank much love community,positive
1580902186359214082,2022-10-14 12:43:47,"Spending my Today online @DataFestAfrica . The first keynote speaker blew my mind.
It's very important to know your onions in whatever sector you are in.
It's also important to start with the business problem. 
#bepurple #datafestafrica https://t.co/dSH9FiihqH",No location,0,3,#bepurple #datafestafrica,spending online first keynote speaker blew mind important know onions whatever sector also important start business problem bepurple,positive
1580901717238894593,2022-10-14 12:41:55,"I have a new target.

I want to follow everyone that used the #datafestafrica or #DataFestAfrica22 as I more than truly want to increase my involvement in the Data Industry.

It would be cool to follow me back as I am Business Intelligence Specialist with an eye more things.
💪💪",No location,0,1,#datafestafrica #datafestafrica22,new target want follow everyone used truly want increase involvement industry would cool follow back business intelligence specialist eye things,positive
1580901311083487232,2022-10-14 12:40:18,"Hey I am at #DataFestAfrica22

With this data bender @benichelix 
We came with peace 😌

#DFA22 
#DataFestAfrica22 
@DataFestAfrica https://t.co/xUiVwcGmEf",NGLOS,0,4,#datafestafrica22 #dfa22 #datafestafrica22,hey bender came peace,neutral
1580900111122452480,2022-10-14 12:35:32,"Live @DataFestAfrica The zero to hero in power bi is quite interesting session.  As I now know clearly the difference between calculated column and the calculated measure abs when to use both. 
*data is the service that makes power bi functional*",Lagos Nigeria,0,1,,live zero hero quite interesting session know clearly difference calculated column calculated measure abs use service makes functional,positive
1580899457121792001,2022-10-14 12:32:56,"Present at DataFestAfrica 2022. 
Amazing sessions so far. Glad to be here
@datafestafrica #DataFestAfrica22 #DFA22 https://t.co/Xgq5cVx4mF",Lagos Nigeria,0,8,#datafestafrica22 #dfa22,present amazing sessions far glad,positive
1580897162648748033,2022-10-14 12:23:49,"I'm at #DataFestAfrica22 ...where are you????😋😋
#DFA22 @dbrownAnalyst #datafestafrica  @Yinkaoke @TheDataEngrDuke https://t.co/DqfL5sHXlo",Nigeria,0,5,#datafestafrica22 #dfa22 #datafestafrica,,neutral
1580897120592482304,2022-10-14 12:23:39,"Giving you all a closer look 😍 

@DataFestAfrica #DataFestAfrica22 #datafestafrica #data #DFA2022 #DFA22 @TheDataEngrDuke https://t.co/eOpxaQrzrH",Ondo Nigeria,0,7,#datafestafrica22 #datafestafrica #data #dfa2022 #dfa22,giving closer look,neutral
1580895801328381952,2022-10-14 12:18:25,"The event @DataFestAfrica will be very instrumental in learning, shaping and networking platform for all #african countries, school institutions, entrepreneurs, government and Private sectors it can unearth so much that we can't imagine through the power of data.",Kenya,0,0,#african,event instrumental shaping networking platform african countries school institutions entrepreneurs government private sectors unearth much cant imagine,positive
1580893435933794304,2022-10-14 12:09:01,"We had celebrants today.

#DFA22 #DataFestAfrica22 wishes you a great endeavor as you turn +1. https://t.co/yG5PZI6ab4",Africa ,17,124,#dfa22 #datafestafrica22,celebrants wishes great endeavor turn,positive
1580893112796610560,2022-10-14 12:07:44,Live at @DataFestAfrica #DFA22 #DataFestAfrica22 https://t.co/FcvNZsXqCF,Lagos Nigeria,0,5,#dfa22 #datafestafrica22,live,positive
1580892289567961088,2022-10-14 12:04:28,"Workshop session at #DataFestAfrica22 #DFA22 
@DataFestAfrica @Yinkaoke @TheDataEngrDuke https://t.co/l3ngyXke8f",Lagos Nigeria,0,6,#datafestafrica22 #dfa22,workshop session,neutral
1580891806698729473,2022-10-14 12:02:32,"Be curious.
Be able to communicate.
Be consistent with your learning till you gain mastery and never stop learning.
Get interested in a domain.
Expose yourself to the right tools.
#DataFestAfrica22 @DataFestAfrica @Yinkaoke @DavidAbu_ @TheDataEngrDuke",No location,0,2,#datafestafrica22,curious able communicate consistent till gain mastery never stop get interested domain expose right tools,positive
1580888973941276675,2022-10-14 11:51:17,"#DataFestAfrica22 
@beejan99 
@Yinkaoke 
@DataFestAfrica 
It's marvellous being here life and direct, I can say all have learnt here is worth more than gold.
@dbrownAnalyst really made my day with his speech. https://t.co/OxBE3DoJno",Lagos Nigeria,0,3,#datafestafrica22,marvellous life direct say learnt worth gold really made speech,positive
1580887662725984256,2022-10-14 11:46:04,"Following up the @datafestafrica on YouTube 
#DataFestAfrica22 ...",Abuja,0,0,#datafestafrica22,following youtube,neutral
1580886969495670786,2022-10-14 11:43:19,Data is life. When you have Data and there's business problem with proper Data Analysis just know your business problem is solved... #DataFestAfrica22 #DFA22 @DataFestAfrica @nerodata_ https://t.co/6xeMlEMdLX,Nigeria,1,1,#datafestafrica22 #dfa22,life theres business problem proper analysis know business problem solved,neutral
1580885644905095169,2022-10-14 11:38:03,"Sponsors lightning  by @Data_Cult  @Opiano_1 

@DataFestAfrica #DataFestAfrica22 #DFA22 https://t.co/Nn849fDQS5",Lagos,0,0,#datafestafrica22 #dfa22,sponsors lightning cult,neutral
